source_row_index,token,symbol,quote_address,quote_symbol,quote_decimals,base_decimals,quote_metadata_block,quote_metadata_scope,historical_quote_verified,native_quote_supported,confirmation_time,assumed_entry_time,old_usd_fdv_proxy,fdv_proxy_quote_units,true_usd_fdv,price_basis,graduation_time,curve_venue_ended_at_entry,old_near_target_observation_present,old_near_target_price_proxy_negative,actual_execution_status,actual_pnl_bnb,buys_in_confirmation_window,sub_one_usdt_buy_count,sub_one_usdt_total_volume,trade_count,trades_with_block_log_tx_identity,audit_flags
167,0xc09d5ab5b6357c79fe8bb2b48b56ea90de244444,𝑓𝑓𝑓𝑓,0x46ceefda28dd7207059ed19b0acdc026955bb15c,GMEB,18,18,122089910,later_snapshot_for_denomination_audit_only,False,False,1786952787.0,1786952790.0,242469.5499178252,330.2634947189687,,prior_trade_average_not_size_specific_quote,,,False,False,unknown,,11,,,40,0,execution_unverified;graduation_event_time_unavailable;historical_state_unverified;incomplete_trade_provenance;no_recorded_x_signal;nonnative_quote_labeled_bnb;threshold_met_at_first_stored_buy;unsupported_by_current_native_executor
586,0xc0bc69ac1d4e0de9aef43b6d6ae7d9564eb9ffff,GME,0x46ceefda28dd7207059ed19b0acdc026955bb15c,GMEB,18,18,122089910,later_snapshot_for_denomination_audit_only,False,False,1787566419.0,1787566422.0,672500.9202992027,916.0016349063606,,prior_trade_average_not_size_specific_quote,1787566477,False,False,False,unknown,,5,,,60,0,execution_unverified;historical_state_unverified;incomplete_trade_provenance;no_recorded_x_signal;nonnative_quote_labeled_bnb;requires_dex_state_for_1h_outcome;threshold_met_at_first_stored_buy;unsupported_by_current_native_executor
295,0xc0e4049742fc2429194be562646c2c2a5148ffff,新生,0x46ceefda28dd7207059ed19b0acdc026955bb15c,GMEB,18,18,122089910,later_snapshot_for_denomination_audit_only,False,False,1786765839.0,1786765842.0,202846.72335507654,276.29394194134403,,prior_trade_average_not_size_specific_quote,,,False,False,unknown,,8,,,81,0,execution_unverified;graduation_event_time_unavailable;historical_state_unverified;incomplete_trade_provenance;no_recorded_x_signal;nonnative_quote_labeled_bnb;threshold_met_at_first_stored_buy;unsupported_by_current_native_executor
32,0xc1397c0b6a7633cff7d6b0e47808c6b7337d4444,BNB DOG 人生,0x55d398326f99059ff775485246999027b3197955,USDT,18,18,122089910,later_snapshot_for_denomination_audit_only,False,False,1787720980.0,1787720983.0,24085744.432323165,32806.767413982,,prior_trade_average_not_size_specific_quote,,,False,False,unknown,,31,0,0.0,468,0,execution_unverified;graduation_event_time_unavailable;historical_state_unverified;incomplete_trade_provenance;no_recorded_x_signal;nonnative_quote_labeled_bnb;threshold_met_at_first_stored_buy;unsupported_by_current_native_executor;usdt_fdv_proxy_below_50000_quote_units
576,0xc13ce41c882de797ab9fe5d5d86b0884d7a54444,我踏牛来,0x55d398326f99059ff775485246999027b3197955,USDT,18,18,122089910,later_snapshot_for_denomination_audit_only,False,False,1787071070.0,1787071073.0,14679460.77401052,19994.634449801164,,prior_trade_average_not_size_specific_quote,,,False,False,unknown,,7,1,0.48267412144588895,648,0,execution_unverified;graduation_event_time_unavailable;historical_state_unverified;incomplete_trade_provenance;no_recorded_x_signal;nonnative_quote_labeled_bnb;threshold_met_at_first_stored_buy;unsupported_by_current_native_executor;usdt_fdv_proxy_below_50000_quote_units
60,0xc238b63e6333d733a09e64ae951f32c1667e4444,景甜人生,0x55d398326f99059ff775485246999027b3197955,USDT,18,18,122089910,later_snapshot_for_denomination_audit_only,False,False,1787903353.0,1787903356.0,23123897.034556042,31496.652048648193,,prior_trade_average_not_size_specific_quote,,,False,False,unknown,,199,193,1.2219798758634874,430,0,at_least_90pct_buys_below_one_usdt;execution_unverified;graduation_event_time_unavailable;historical_state_unverified;incomplete_trade_provenance;no_recorded_x_signal;nonnative_quote_labeled_bnb;threshold_met_at_first_stored_buy;unsupported_by_current_native_executor;usdt_fdv_proxy_below_50000_quote_units
260,0xc2ed6614a637c184b6d761de62b29ca4e7b84444,MEME4YOU,0x46ceefda28dd7207059ed19b0acdc026955bb15c,GMEB,18,18,122089910,later_snapshot_for_denomination_audit_only,False,False,1787049640.0,1787049643.0,167520.11846148226,228.17619687740202,,prior_trade_average_not_size_specific_quote,,,False,False,unknown,,5,,,14,0,execution_unverified;graduation_event_time_unavailable;historical_state_unverified;incomplete_trade_provenance;no_recorded_x_signal;nonnative_quote_labeled_bnb;threshold_met_at_first_stored_buy;unsupported_by_current_native_executor
247,0xc3a8ec72d28207b8a0ed2023fac8536dbfbcffff,四子,0x46ceefda28dd7207059ed19b0acdc026955bb15c,GMEB,18,18,122089910,later_snapshot_for_denomination_audit_only,False,False,1787216164.0,1787216167.0,208592.40085225127,284.12002785765054,,prior_trade_average_not_size_specific_quote,,,False,False,unknown,,5,,,13,0,execution_unverified;graduation_event_time_unavailable;historical_state_unverified;incomplete_trade_provenance;no_recorded_x_signal;nonnative_quote_labeled_bnb;threshold_met_at_first_stored_buy;unsupported_by_current_native_executor
203,0xc3ac14e7c687af886b230e71a6a46eb4e8a1ffff,4STONK,0x46ceefda28dd7207059ed19b0acdc026955bb15c,GMEB,18,18,122089910,later_snapshot_for_denomination_audit_only,False,False,1788770961.0,1788770964.0,234391.95665604947,319.26114749451693,,prior_trade_average_not_size_specific_quote,,,False,False,unknown,,10,,,26,0,execution_unverified;graduation_event_time_unavailable;historical_state_unverified;incomplete_trade_provenance;no_recorded_x_signal;nonnative_quote_labeled_bnb;threshold_met_at_first_stored_buy;unsupported_by_current_native_executor
51,0xc42fa1eb8a43e034be076fec9bb5cb8a71304444,我的女友景甜,0x55d398326f99059ff775485246999027b3197955,USDT,18,18,122089910,later_snapshot_for_denomination_audit_only,False,False,1787835934.0,1787835937.0,22621597.837430626,30812.47917707156,,prior_trade_average_not_size_specific_quote,,,False,False,unknown,,30,0,0.0,266,0,execution_unverified;graduation_event_time_unavailable;historical_state_unverified;incomplete_trade_provenance;no_recorded_x_signal;nonnative_quote_labeled_bnb;threshold_met_at_first_stored_buy;unsupported_by_current_native_executor;usdt_fdv_proxy_below_50000_quote_units
36,0xc460282dc55e4024936d3ef7901f14dd11264444,我的女友景甜,0x55d398326f99059ff775485246999027b3197955,USDT,18,18,122089910,later_snapshot_for_denomination_audit_only,False,False,1787892267.0,1787892270.0,24381773.769223966,33209.983749300525,,prior_trade_average_not_size_specific_quote,,,False,False,unknown,,202,170,0.002431625114456513,540,0,execution_unverified;graduation_event_time_unavailable;historical_state_unverified;incomplete_trade_provenance;no_recorded_x_signal;nonnative_quote_labeled_bnb;threshold_met_at_first_stored_buy;unsupported_by_current_native_executor;usdt_fdv_proxy_below_50000_quote_units
192,0xc4cc6ec15b5fd33c78a2d68df7e414f82b2dffff,熊猫币,0x46ceefda28dd7207059ed19b0acdc026955bb15c,GMEB,18,18,122089910,later_snapshot_for_denomination_audit_only,False,False,1786885030.0,1786885033.0,210810.45717213978,287.14120322560143,,prior_trade_average_not_size_specific_quote,,,False,False,unknown,,14,,,34,0,execution_unverified;graduation_event_time_unavailable;historical_state_unverified;incomplete_trade_provenance;no_recorded_x_signal;nonnative_quote_labeled_bnb;threshold_met_at_first_stored_buy;unsupported_by_current_native_executor
447,0xc4fd1fed8f217dc9ce2b5c4f6eb0116887eb4444,BINANCE STONKS,0x55d398326f99059ff775485246999027b3197955,USDT,18,18,122089910,later_snapshot_for_denomination_audit_only,False,False,1788537495.0,1788537498.0,24074877.325574975,32791.96551966844,,prior_trade_average_not_size_specific_quote,,,False,False,unknown,,283,253,0.003800045109962407,994,0,execution_unverified;graduation_event_time_unavailable;historical_state_unverified;incomplete_trade_provenance;no_recorded_x_signal;nonnative_quote_labeled_bnb;threshold_met_at_first_stored_buy;unsupported_by_current_native_executor;usdt_fdv_proxy_below_50000_quote_units
253,0xc5068929ce583690e4b0f6f9fea306c36253ffff,FOURBRIDGE,0x46ceefda28dd7207059ed19b0acdc026955bb15c,GMEB,18,18,122089910,later_snapshot_for_denomination_audit_only,False,False,1787117774.0,1787117777.0,192364.95628027912,262.01691199623946,,prior_trade_average_not_size_specific_quote,,,False,False,unknown,,6,,,13,0,execution_unverified;graduation_event_time_unavailable;historical_state_unverified;incomplete_trade_provenance;no_recorded_x_signal;nonnative_quote_labeled_bnb;threshold_met_at_first_stored_buy;unsupported_by_current_native_executor
532,0xc520f8214c0aab949f184a0adf18ab3998574444,牛来火星,0x55d398326f99059ff775485246999027b3197955,USDT,18,18,122089910,later_snapshot_for_denomination_audit_only,False,False,1788525700.0,1788525703.0,26833660.43482014,36549.65530438474,,prior_trade_average_not_size_specific_quote,,,False,False,unknown,,240,238,0.41992060079494736,870,0,at_least_90pct_buys_below_one_usdt;execution_unverified;graduation_event_time_unavailable;historical_state_unverified;incomplete_trade_provenance;no_recorded_x_signal;nonnative_quote_labeled_bnb;threshold_met_at_first_stored_buy;unsupported_by_current_native_executor;usdt_fdv_proxy_below_50000_quote_units
196,0xc5c8d4b3f8430119f4093a13f03c271d0b7fffff,CSR,0x46ceefda28dd7207059ed19b0acdc026955bb15c,GMEB,18,18,122089910,later_snapshot_for_denomination_audit_only,False,False,1787615920.0,1787615923.0,205162.1630776207,279.44776152338113,,prior_trade_average_not_size_specific_quote,,,False,False,unknown,,5,,,24,0,execution_unverified;graduation_event_time_unavailable;historical_state_unverified;incomplete_trade_provenance;no_recorded_x_signal;nonnative_quote_labeled_bnb;threshold_met_at_first_stored_buy;unsupported_by_current_native_executor
610,0xc5d652a8b73e249ffe3e1a677de2ad62b134ffff,max,0x0000000000000000000000000000000000000000,BNB,18,18,122089910,later_snapshot_for_denomination_audit_only,False,True,1787023259.0,1787023262.0,64583.35755590433,87.96785152744505,,prior_trade_average_not_size_specific_quote,1787023229,True,False,False,unknown,,17,,,33,0,curve_venue_ended_before_assumed_entry;execution_unverified;historical_state_unverified;incomplete_trade_provenance;no_recorded_x_signal;requires_dex_state_for_1h_outcome
0,0xc5ebc3105f407ce0d608c1da71d90b9c18ec4444,yy,0x0000000000000000000000000000000000000000,BNB,18,18,122089910,later_snapshot_for_denomination_audit_only,False,True,1786935653.0,1786935656.0,56807.93329214107,77.37708336235622,,prior_trade_average_not_size_specific_quote,,,False,False,unknown,,5,,,36,0,execution_unverified;graduation_event_time_unavailable;historical_state_unverified;incomplete_trade_provenance;no_recorded_x_signal
240,0xc71ad3e284591d1ada0d30694ee7601f3fe7ffff,HODL,0x46ceefda28dd7207059ed19b0acdc026955bb15c,GMEB,18,18,122089910,later_snapshot_for_denomination_audit_only,False,False,1786692940.0,1786692943.0,189231.45232135092,257.7488215554312,,prior_trade_average_not_size_specific_quote,,,False,False,unknown,,10,,,178,0,execution_unverified;graduation_event_time_unavailable;historical_state_unverified;incomplete_trade_provenance;no_recorded_x_signal;nonnative_quote_labeled_bnb;threshold_met_at_first_stored_buy;unsupported_by_current_native_executor
49,0xc7db6f0f03e357a32ab7b79d3c611be5e4544444,我的女友景甜,0x55d398326f99059ff775485246999027b3197955,USDT,18,18,122089910,later_snapshot_for_denomination_audit_only,False,False,1787889267.0,1787889270.0,24159244.8909816,32906.88109154774,,prior_trade_average_not_size_specific_quote,,,False,False,unknown,,109,76,0.001191933797649799,329,0,execution_unverified;graduation_event_time_unavailable;historical_state_unverified;incomplete_trade_provenance;no_recorded_x_signal;nonnative_quote_labeled_bnb;threshold_met_at_first_stored_buy;unsupported_by_current_native_executor;usdt_fdv_proxy_below_50000_quote_units
423,0xc825a5d060a464013e396e880f1631a2c22a4444,牛来人生,0x55d398326f99059ff775485246999027b3197955,USDT,18,18,122089910,later_snapshot_for_denomination_audit_only,False,False,1788273235.0,1788273238.0,24170685.764099065,32922.464502906776,,prior_trade_average_not_size_specific_quote,,,False,False,unknown,,34,1,0.33692231421842456,939,0,execution_unverified;graduation_event_time_unavailable;historical_state_unverified;incomplete_trade_provenance;no_recorded_x_signal;nonnative_quote_labeled_bnb;threshold_met_at_first_stored_buy;unsupported_by_current_native_executor;usdt_fdv_proxy_below_50000_quote_units
180,0xc98cad35764948d12793d8a934be4186476c4444,GAMESTONK,0x46ceefda28dd7207059ed19b0acdc026955bb15c,GMEB,18,18,122089910,later_snapshot_for_denomination_audit_only,False,False,1788772938.0,1788772941.0,223865.8967348518,304.92378704503284,,prior_trade_average_not_size_specific_quote,,,False,False,unknown,,17,,,42,0,execution_unverified;graduation_event_time_unavailable;historical_state_unverified;incomplete_trade_provenance;no_recorded_x_signal;nonnative_quote_labeled_bnb;threshold_met_at_first_stored_buy;unsupported_by_current_native_executor
175,0xca8a613c2493e79e61ba7257192daf0ad859ffff,CASHTRUMP,0xf2ec508422174ee564de98187db9359d318afb6b,DJTB,18,18,122089910,later_snapshot_for_denomination_audit_only,False,False,1788523596.0,1788523599.0,347977.02234890714,473.9733608686096,,prior_trade_average_not_size_specific_quote,,,False,False,unknown,,5,,,20,0,execution_unverified;graduation_event_time_unavailable;historical_state_unverified;incomplete_trade_provenance;no_recorded_x_signal;nonnative_quote_labeled_bnb;threshold_met_at_first_stored_buy;unsupported_by_current_native_executor
523,0xcab5b5a8b7afc1b9c4eb8edf26bbf089526b4444,CZ Bull,0x55d398326f99059ff775485246999027b3197955,USDT,18,18,122089910,later_snapshot_for_denomination_audit_only,False,False,1787385202.0,1787385205.0,25322125.98315555,34490.82090408972,,prior_trade_average_not_size_specific_quote,,,False,False,unknown,,14,2,1.2257999376776745,768,0,execution_unverified;graduation_event_time_unavailable;historical_state_unverified;incomplete_trade_provenance;no_recorded_x_signal;nonnative_quote_labeled_bnb;threshold_met_at_first_stored_buy;unsupported_by_current_native_executor;usdt_fdv_proxy_below_50000_quote_units
280,0xcae2a4c20a43cfde3f821d40fcd3c7fb99a7ffff,Mickey,0x8d0d000ee44948fc98c9b98a4fa4921476f08b0d,USD1,18,18,122089910,later_snapshot_for_denomination_audit_only,False,False,1787596910.0,1787596913.0,4413969.125369585,6012.189445727263,,prior_trade_average_not_size_specific_quote,,,False,False,unknown,,5,,,21,0,execution_unverified;graduation_event_time_unavailable;historical_state_unverified;incomplete_trade_provenance;no_recorded_x_signal;nonnative_quote_labeled_bnb;threshold_met_at_first_stored_buy;unsupported_by_current_native_executor
547,0xcb73d28cd02c8f2e569c292f1a2ff61666094444,景甜币,0x55d398326f99059ff775485246999027b3197955,USDT,18,18,122089910,later_snapshot_for_denomination_audit_only,False,False,1787910690.0,1787910693.0,23176520.979893707,31568.33019585887,,prior_trade_average_not_size_specific_quote,,,False,False,unknown,,148,141,0.8669195174464669,563,0,at_least_90pct_buys_below_one_usdt;execution_unverified;graduation_event_time_unavailable;historical_state_unverified;incomplete_trade_provenance;no_recorded_x_signal;nonnative_quote_labeled_bnb;threshold_met_at_first_stored_buy;unsupported_by_current_native_executor;usdt_fdv_proxy_below_50000_quote_units
299,0xcc67c41aabe440181a6860e4fe9587cc4ecc4444,牛来人生,0x55d398326f99059ff775485246999027b3197955,USDT,18,18,122089910,later_snapshot_for_denomination_audit_only,False,False,1788744625.0,1788744628.0,26130537.600241363,35591.94410046905,,prior_trade_average_not_size_specific_quote,,,False,False,unknown,,254,221,0.000325205964154788,1274,0,execution_unverified;graduation_event_time_unavailable;historical_state_unverified;incomplete_trade_provenance;no_recorded_x_signal;nonnative_quote_labeled_bnb;threshold_met_at_first_stored_buy;unsupported_by_current_native_executor;usdt_fdv_proxy_below_50000_quote_units
265,0xcc73ce6c617043b772187c83fd4b517dbde6ffff,IbStockyou¹⁰⁰⁰,0x46ceefda28dd7207059ed19b0acdc026955bb15c,GMEB,18,18,122089910,later_snapshot_for_denomination_audit_only,False,False,1787040391.0,1787040394.0,179310.93690821793,244.23626259342922,,prior_trade_average_not_size_specific_quote,,,False,False,unknown,,5,,,12,0,execution_unverified;graduation_event_time_unavailable;historical_state_unverified;incomplete_trade_provenance;no_recorded_x_signal;nonnative_quote_labeled_bnb;threshold_met_at_first_stored_buy;unsupported_by_current_native_executor
494,0xcc931932f155ab12f1c48528a1df17af5f5b4444,牛 牪 犇,0x55d398326f99059ff775485246999027b3197955,USDT,18,18,122089910,later_snapshot_for_denomination_audit_only,False,False,1788152438.0,1788152441.0,22503059.393616877,30651.0200547787,,prior_trade_average_not_size_specific_quote,,,False,False,unknown,,30,21,1.35363366710817,781,0,execution_unverified;graduation_event_time_unavailable;historical_state_unverified;incomplete_trade_provenance;no_recorded_x_signal;nonnative_quote_labeled_bnb;threshold_met_at_first_stored_buy;unsupported_by_current_native_executor;usdt_fdv_proxy_below_50000_quote_units
330,0xccebdffea2f1d9612b31ebcdda94fdc361144444,MOONCOIN,0x55d398326f99059ff775485246999027b3197955,USDT,18,18,122089910,later_snapshot_for_denomination_audit_only,False,False,1789018633.0,1789018636.0,26099864.995077174,35550.165486300415,,prior_trade_average_not_size_specific_quote,,,True,False,unknown,,31,0,0.0,563,0,execution_unverified;graduation_event_time_unavailable;historical_state_unverified;incomplete_trade_provenance;no_recorded_x_signal;nonnative_quote_labeled_bnb;threshold_met_at_first_stored_buy;unsupported_by_current_native_executor;usdt_fdv_proxy_below_50000_quote_units
140,0xcd78a35eaef69190ff566ab8e433b54ef36fffff,GME,0x46ceefda28dd7207059ed19b0acdc026955bb15c,GMEB,18,18,122089910,later_snapshot_for_denomination_audit_only,False,False,1787023419.0,1787023422.0,303412.39709943894,413.27267131514355,,prior_trade_average_not_size_specific_quote,,,False,False,unknown,,10,,,22,0,execution_unverified;graduation_event_time_unavailable;historical_state_unverified;incomplete_trade_provenance;no_recorded_x_signal;nonnative_quote_labeled_bnb;threshold_met_at_first_stored_buy;unsupported_by_current_native_executor
153,0xce967dce821b5d8d65003e8d19cee37f5870ffff,牛叉,0x8d0d000ee44948fc98c9b98a4fa4921476f08b0d,USD1,18,18,122089910,later_snapshot_for_denomination_audit_only,False,False,1788208722.0,1788208725.0,5100975.041754471,6947.948079810495,,prior_trade_average_not_size_specific_quote,,,False,False,unknown,,12,,,50,0,execution_unverified;graduation_event_time_unavailable;historical_state_unverified;incomplete_trade_provenance;no_recorded_x_signal;nonnative_quote_labeled_bnb;threshold_met_at_first_stored_buy;unsupported_by_current_native_executor
193,0xcf22438b97fca0254957a1da776f3ce0d964ffff,niannian,0x46ceefda28dd7207059ed19b0acdc026955bb15c,GMEB,18,18,122089910,later_snapshot_for_denomination_audit_only,False,False,1787504010.0,1787504013.0,207893.32111339062,283.1678236830579,,prior_trade_average_not_size_specific_quote,,,False,False,unknown,,5,,,12,0,execution_unverified;graduation_event_time_unavailable;historical_state_unverified;incomplete_trade_provenance;no_recorded_x_signal;nonnative_quote_labeled_bnb;threshold_met_at_first_stored_buy;unsupported_by_current_native_executor
159,0xcf24b37a4869c90fee6146055f2b3338440cffff,Chwy,0x46ceefda28dd7207059ed19b0acdc026955bb15c,GMEB,18,18,122089910,later_snapshot_for_denomination_audit_only,False,False,1786739574.0,1786739577.0,395133.313024808,538.2041121604097,,prior_trade_average_not_size_specific_quote,,,False,False,unknown,,9,,,458,0,execution_unverified;graduation_event_time_unavailable;historical_state_unverified;incomplete_trade_provenance;no_recorded_x_signal;nonnative_quote_labeled_bnb;threshold_met_at_first_stored_buy;unsupported_by_current_native_executor
520,0xcf6a38533862982301ffc2f7026208f838c54444,神牛,0x55d398326f99059ff775485246999027b3197955,USDT,18,18,122089910,later_snapshot_for_denomination_audit_only,False,False,1788588993.0,1788588996.0,26120593.96961184,35578.40005667875,,prior_trade_average_not_size_specific_quote,,,False,False,unknown,,284,253,0.000372231445953756,646,0,execution_unverified;graduation_event_time_unavailable;historical_state_unverified;incomplete_trade_provenance;no_recorded_x_signal;nonnative_quote_labeled_bnb;threshold_met_at_first_stored_buy;unsupported_by_current_native_executor;usdt_fdv_proxy_below_50000_quote_units
588,0xcf97ce7ce3a5484c9f39d78aa38e9abd8a024444,Z 来,0x55d398326f99059ff775485246999027b3197955,USDT,18,18,122089910,later_snapshot_for_denomination_audit_only,False,False,1786960264.0,1786960267.0,8526369.589990003,11613.617540882908,,prior_trade_average_not_size_specific_quote,,,False,False,unknown,,24,21,0.8419721210311641,620,0,execution_unverified;graduation_event_time_unavailable;historical_state_unverified;incomplete_trade_provenance;no_recorded_x_signal;nonnative_quote_labeled_bnb;threshold_met_at_first_stored_buy;unsupported_by_current_native_executor;usdt_fdv_proxy_below_50000_quote_units
387,0xcfb94c8e59b7bfcfac4f55ae7c1be0d793c94444,安交所,0x55d398326f99059ff775485246999027b3197955,USDT,18,18,122089910,later_snapshot_for_denomination_audit_only,False,False,1788924138.0,1788924141.0,29016123.97733431,39522.35037843321,,prior_trade_average_not_size_specific_quote,,,False,False,unknown,,129,128,0.11665277178295828,554,0,at_least_90pct_buys_below_one_usdt;execution_unverified;graduation_event_time_unavailable;historical_state_unverified;incomplete_trade_provenance;no_recorded_x_signal;nonnative_quote_labeled_bnb;threshold_met_at_first_stored_buy;unsupported_by_current_native_executor;usdt_fdv_proxy_below_50000_quote_units
233,0xd02bd3543b9e67f403e1fead2a67b47d49854444,币分,0x46ceefda28dd7207059ed19b0acdc026955bb15c,GMEB,18,18,122089910,later_snapshot_for_denomination_audit_only,False,False,1786885990.0,1786885993.0,190321.50085905314,259.2335574309126,,prior_trade_average_not_size_specific_quote,,,False,False,unknown,,6,,,13,0,execution_unverified;graduation_event_time_unavailable;historical_state_unverified;incomplete_trade_provenance;no_recorded_x_signal;nonnative_quote_labeled_bnb;threshold_met_at_first_stored_buy;unsupported_by_current_native_executor
564,0xd0a75c3de98526827de7d1932c20bb53a24b4444,孙小圣,0x55d398326f99059ff775485246999027b3197955,USDT,18,18,122089910,later_snapshot_for_denomination_audit_only,False,False,1788186121.0,1788186124.0,15660491.272105033,21330.87877753795,,prior_trade_average_not_size_specific_quote,,,False,False,unknown,,9,2,1.3239115557229975,593,0,execution_unverified;graduation_event_time_unavailable;historical_state_unverified;incomplete_trade_provenance;no_recorded_x_signal;nonnative_quote_labeled_bnb;threshold_met_at_first_stored_buy;unsupported_by_current_native_executor;usdt_fdv_proxy_below_50000_quote_units
485,0xd14191fc9564dad721b3d2df800d573ae1ed4444,牛来人生,0x55d398326f99059ff775485246999027b3197955,USDT,18,18,122089910,later_snapshot_for_denomination_audit_only,False,False,1789178475.0,1789178478.0,24178055.74554827,32932.50302456961,,prior_trade_average_not_size_specific_quote,,,False,False,unknown,,284,253,0.00038166131021116,1029,0,execution_unverified;graduation_event_time_unavailable;historical_state_unverified;incomplete_trade_provenance;no_recorded_x_signal;nonnative_quote_labeled_bnb;threshold_met_at_first_stored_buy;unsupported_by_current_native_executor;usdt_fdv_proxy_below_50000_quote_units
220,0xd1d92a15a281596815b445ed370acefab8b94444,有些事干多了会上瘾,0x46ceefda28dd7207059ed19b0acdc026955bb15c,GMEB,18,18,122089910,later_snapshot_for_denomination_audit_only,False,False,1786871036.0,1786871039.0,192270.44398561027,261.8881784676714,,prior_trade_average_not_size_specific_quote,,,False,False,unknown,,24,,,48,0,execution_unverified;graduation_event_time_unavailable;historical_state_unverified;incomplete_trade_provenance;no_recorded_x_signal;nonnative_quote_labeled_bnb;threshold_met_at_first_stored_buy;unsupported_by_current_native_executor
120,0xd25aeaf3af26b189b31f3b2d5a41adea9c1affff,utility,0x46ceefda28dd7207059ed19b0acdc026955bb15c,GMEB,18,18,122089910,later_snapshot_for_denomination_audit_only,False,False,1787023749.0,1787023752.0,546464.7460706583,744.3299863392108,,prior_trade_average_not_size_specific_quote,,,False,False,unknown,,81,,,1120,0,execution_unverified;graduation_event_time_unavailable;historical_state_unverified;incomplete_trade_provenance;no_recorded_x_signal;nonnative_quote_labeled_bnb;threshold_met_at_first_stored_buy;unsupported_by_current_native_executor
352,0xd2d45f87b900b610717a6913e315989ab1464444,纳4达克,0x55d398326f99059ff775485246999027b3197955,USDT,18,18,122089910,later_snapshot_for_denomination_audit_only,False,False,1789017907.0,1789017910.0,28235162.751651067,38458.61687572506,,prior_trade_average_not_size_specific_quote,,,False,False,unknown,,112,109,0.14854502648379472,396,0,at_least_90pct_buys_below_one_usdt;execution_unverified;graduation_event_time_unavailable;historical_state_unverified;incomplete_trade_provenance;no_recorded_x_signal;nonnative_quote_labeled_bnb;threshold_met_at_first_stored_buy;unsupported_by_current_native_executor;usdt_fdv_proxy_below_50000_quote_units
611,0xd321e9561ddbbd3067070e7a62ee1532baffffff,PinkCare,0x0000000000000000000000000000000000000000,BNB,18,18,122089910,later_snapshot_for_denomination_audit_only,False,True,1787023439.0,1787023442.0,63677.729649609166,86.73431173925543,,prior_trade_average_not_size_specific_quote,1787023409,True,False,False,unknown,,6,,,282,0,curve_venue_ended_before_assumed_entry;execution_unverified;historical_state_unverified;incomplete_trade_provenance;no_recorded_x_signal;requires_dex_state_for_1h_outcome
472,0xd324720b68ad42d61a2d0cd99111e7562eff4444,币股人生,0x55d398326f99059ff775485246999027b3197955,USDT,18,18,122089910,later_snapshot_for_denomination_audit_only,False,False,1788859561.0,1788859564.0,29346206.64293462,39971.95015178313,,prior_trade_average_not_size_specific_quote,,,False,False,unknown,,37,34,0.022111308596299672,514,0,at_least_90pct_buys_below_one_usdt;execution_unverified;graduation_event_time_unavailable;historical_state_unverified;incomplete_trade_provenance;no_recorded_x_signal;nonnative_quote_labeled_bnb;threshold_met_at_first_stored_buy;unsupported_by_current_native_executor;usdt_fdv_proxy_below_50000_quote_units
563,0xd3455a57b17c00dc1a8e0a91ad3ccb0c5af6ffff,ffff,0x46ceefda28dd7207059ed19b0acdc026955bb15c,GMEB,18,18,122089910,later_snapshot_for_denomination_audit_only,False,False,1786952698.0,1786952701.0,1306415.3458772972,1779.4452863468914,,prior_trade_average_not_size_specific_quote,1786952711,False,False,False,unknown,,215,,,441,0,execution_unverified;historical_state_unverified;incomplete_trade_provenance;no_recorded_x_signal;nonnative_quote_labeled_bnb;requires_dex_state_for_1h_outcome;threshold_met_at_first_stored_buy;unsupported_by_current_native_executor
531,0xd382be6c2712b46dd7adb318382ad49b81724444,牛来,0x55d398326f99059ff775485246999027b3197955,USDT,18,18,122089910,later_snapshot_for_denomination_audit_only,False,False,1786867244.0,1786867247.0,24868743.276915662,33873.27632144553,,prior_trade_average_not_size_specific_quote,,,False,False,unknown,,12,1,0.4833578405392032,647,0,execution_unverified;graduation_event_time_unavailable;historical_state_unverified;incomplete_trade_provenance;no_recorded_x_signal;nonnative_quote_labeled_bnb;threshold_met_at_first_stored_buy;unsupported_by_current_native_executor;usdt_fdv_proxy_below_50000_quote_units
219,0xd3d0fd84dbaf1764a3b43b071b0ef3f5f89c4444,4咪咪,0x46ceefda28dd7207059ed19b0acdc026955bb15c,GMEB,18,18,122089910,later_snapshot_for_denomination_audit_only,False,False,1786980562.0,1786980565.0,207107.66099173226,282.09768989707055,,prior_trade_average_not_size_specific_quote,,,False,False,unknown,,6,,,14,0,execution_unverified;graduation_event_time_unavailable;historical_state_unverified;incomplete_trade_provenance;no_recorded_x_signal;nonnative_quote_labeled_bnb;threshold_met_at_first_stored_buy;unsupported_by_current_native_executor
127,0xd41397ca05ff0960d2a52c38b24fc7d641584444,BNBchainCat,0x55d398326f99059ff775485246999027b3197955,USDT,18,18,122089910,later_snapshot_for_denomination_audit_only,False,False,1787478049.0,1787478052.0,6606942.63524692,8999.199960835938,,prior_trade_average_not_size_specific_quote,,,False,False,unknown,,7,0,0.0,91,0,execution_unverified;graduation_event_time_unavailable;historical_state_unverified;incomplete_trade_provenance;no_recorded_x_signal;nonnative_quote_labeled_bnb;threshold_met_at_first_stored_buy;unsupported_by_current_native_executor;usdt_fdv_proxy_below_50000_quote_units
